version,file,source_file,output_file,file_size_kb,status,error,copied_at
v010,202611_ISEN_632_700_59783_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_ISEN_632_700_59783.pdf"", ""202611_ISEN_632_700_59783.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_ISEN_632_700_59783_v010.pdf"", ""202611_ISEN_632_700_59783_v010.pdf"")",288.5,ok,,2026-03-11T01:27:45.271985
v010,202541_CSCE_442_500_58237_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_442_500_58237.pdf"", ""202541_CSCE_442_500_58237.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_442_500_58237_v010.pdf"", ""202541_CSCE_442_500_58237_v010.pdf"")",243.1,ok,,2026-03-11T01:27:48.105914
v010,202541_CSCE_451_500_53953_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_451_500_53953.pdf"", ""202541_CSCE_451_500_53953.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_451_500_53953_v010.pdf"", ""202541_CSCE_451_500_53953_v010.pdf"")",284.3,ok,,2026-03-11T01:27:53.588486
v010,202611_ISEN_641_600_59191_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_ISEN_641_600_59191.pdf"", ""202611_ISEN_641_600_59191.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_ISEN_641_600_59191_v010.pdf"", ""202611_ISEN_641_600_59191_v010.pdf"")",299.0,ok,,2026-03-11T01:28:00.084799
v010,202541_CSCE_463_500_37729_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_463_500_37729.pdf"", ""202541_CSCE_463_500_37729.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_463_500_37729_v010.pdf"", ""202541_CSCE_463_500_37729_v010.pdf"")",246.0,ok,,2026-03-11T01:28:00.174098
v010,202541_CSCE_482_932_46010_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_482_932_46010.pdf"", ""202541_CSCE_482_932_46010.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_482_932_46010_v010.pdf"", ""202541_CSCE_482_932_46010_v010.pdf"")",342.8,ok,,2026-03-11T01:28:04.028878
v010,202611_ISEN_641_701_39206_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_ISEN_641_701_39206.pdf"", ""202611_ISEN_641_701_39206.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_ISEN_641_701_39206_v010.pdf"", ""202611_ISEN_641_701_39206_v010.pdf"")",276.1,ok,,2026-03-11T01:28:06.125970
v010,202541_CSCE_489_501_62744_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_489_501_62744.pdf"", ""202541_CSCE_489_501_62744.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_489_501_62744_v010.pdf"", ""202541_CSCE_489_501_62744_v010.pdf"")",216.2,ok,,2026-03-11T01:28:08.069985
v010,202611_ISEN_665_600_59566_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_ISEN_665_600_59566.pdf"", ""202611_ISEN_665_600_59566.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_ISEN_665_600_59566_v010.pdf"", ""202611_ISEN_665_600_59566_v010.pdf"")",340.5,ok,,2026-03-11T01:28:10.119425
v010,202541_CSCE_491_211_33674_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_491_211_33674.pdf"", ""202541_CSCE_491_211_33674.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_491_211_33674_v010.pdf"", ""202541_CSCE_491_211_33674_v010.pdf"")",2410.3,ok,,2026-03-11T01:28:13.904876
v010,202611_ISEN_665_700_59602_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_ISEN_665_700_59602.pdf"", ""202611_ISEN_665_700_59602.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_ISEN_665_700_59602_v010.pdf"", ""202611_ISEN_665_700_59602_v010.pdf"")",340.5,ok,,2026-03-11T01:28:18.107858
v010,202611_ISEN_681_600_15399_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_ISEN_681_600_15399.pdf"", ""202611_ISEN_681_600_15399.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_ISEN_681_600_15399_v010.pdf"", ""202611_ISEN_681_600_15399_v010.pdf"")",165.3,ok,,2026-03-11T01:28:23.845726
v010,202541_CSCE_491_527_44944_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_491_527_44944.pdf"", ""202541_CSCE_491_527_44944.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_491_527_44944_v010.pdf"", ""202541_CSCE_491_527_44944_v010.pdf"")",2410.4,ok,,2026-03-11T01:28:24.794830
v010,202541_CSCE_606_600_20451_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202541_CSCE_606_600_20451.pdf"", ""202541_CSCE_606_600_20451.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_606_600_20451_v010.pdf"", ""202541_CSCE_606_600_20451_v010.pdf"")",161.1,ok,,2026-03-11T01:28:30.818655
v010,202541_CSCE_612_600_58249_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202541_CSCE_612_600_58249.pdf"", ""202541_CSCE_612_600_58249.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_612_600_58249_v010.pdf"", ""202541_CSCE_612_600_58249_v010.pdf"")",245.8,ok,,2026-03-11T01:28:34.551815
v010,202541_CSCE_620_600_62082_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202541_CSCE_620_600_62082.pdf"", ""202541_CSCE_620_600_62082.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_620_600_62082_v010.pdf"", ""202541_CSCE_620_600_62082_v010.pdf"")",186.4,ok,,2026-03-11T01:28:39.295479
v010,202541_CSCE_633_600_33086_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202541_CSCE_633_600_33086.pdf"", ""202541_CSCE_633_600_33086.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_633_600_33086_v010.pdf"", ""202541_CSCE_633_600_33086_v010.pdf"")",263.8,ok,,2026-03-11T01:28:43.887306
v010,202541_CSCE_633_700_57951_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_633_700_57951.pdf"", ""202541_CSCE_633_700_57951.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_633_700_57951_v010.pdf"", ""202541_CSCE_633_700_57951_v010.pdf"")",315.1,ok,,2026-03-11T01:28:48.446682
v010,202541_CSCE_646_600_59338_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202541_CSCE_646_600_59338.pdf"", ""202541_CSCE_646_600_59338.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_646_600_59338_v010.pdf"", ""202541_CSCE_646_600_59338_v010.pdf"")",345.9,ok,,2026-03-11T01:28:53.068654
v010,202541_CSCE_652_600_58334_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202541_CSCE_652_600_58334.pdf"", ""202541_CSCE_652_600_58334.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_652_600_58334_v010.pdf"", ""202541_CSCE_652_600_58334_v010.pdf"")",260.1,ok,,2026-03-11T01:29:00.250637
v010,202541_CSCE_654_600_62088_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202541_CSCE_654_600_62088.pdf"", ""202541_CSCE_654_600_62088.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_654_600_62088_v010.pdf"", ""202541_CSCE_654_600_62088_v010.pdf"")",229.8,ok,,2026-03-11T01:29:06.141009
v010,202541_CSCE_689_603_62419_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_689_603_62419.pdf"", ""202541_CSCE_689_603_62419.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_689_603_62419_v010.pdf"", ""202541_CSCE_689_603_62419_v010.pdf"")",237.6,ok,,2026-03-11T01:29:10.696140
v010,202541_CSCE_689_604_62420_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202541_CSCE_689_604_62420.pdf"", ""202541_CSCE_689_604_62420.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202541_CSCE_689_604_62420_v010.pdf"", ""202541_CSCE_689_604_62420_v010.pdf"")",239.2,ok,,2026-03-11T01:29:14.325182
v010,202611_CSCE_110_500_46248_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_110_500_46248.pdf"", ""202611_CSCE_110_500_46248.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_110_500_46248_v010.pdf"", ""202611_CSCE_110_500_46248_v010.pdf"")",346.5,ok,,2026-03-11T01:29:18.768179
v010,202611_CSCE_110_501_46249_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_110_501_46249.pdf"", ""202611_CSCE_110_501_46249.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_110_501_46249_v010.pdf"", ""202611_CSCE_110_501_46249_v010.pdf"")",309.9,ok,,2026-03-11T01:29:26.785469
v010,202611_CSCE_110_502_46250_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_110_502_46250.pdf"", ""202611_CSCE_110_502_46250.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_110_502_46250_v010.pdf"", ""202611_CSCE_110_502_46250_v010.pdf"")",302.1,ok,,2026-03-11T01:29:38.734843
v010,202611_CSCE_110_503_46251_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_110_503_46251.pdf"", ""202611_CSCE_110_503_46251.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_110_503_46251_v010.pdf"", ""202611_CSCE_110_503_46251_v010.pdf"")",302.1,ok,,2026-03-11T01:29:46.759778
v010,202611_CSCE_110_504_46252_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_110_504_46252.pdf"", ""202611_CSCE_110_504_46252.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_110_504_46252_v010.pdf"", ""202611_CSCE_110_504_46252_v010.pdf"")",302.1,ok,,2026-03-11T01:29:52.872091
v010,202611_CSCE_110_505_46253_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_110_505_46253.pdf"", ""202611_CSCE_110_505_46253.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_110_505_46253_v010.pdf"", ""202611_CSCE_110_505_46253_v010.pdf"")",302.1,ok,,2026-03-11T01:30:00.857582
v010,202611_CSCE_111_500_41766_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_111_500_41766.pdf"", ""202611_CSCE_111_500_41766.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_111_500_41766_v010.pdf"", ""202611_CSCE_111_500_41766_v010.pdf"")",290.5,ok,,2026-03-11T01:30:10.810497
v010,202611_CSCE_111_501_12320_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_111_501_12320.pdf"", ""202611_CSCE_111_501_12320.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_111_501_12320_v010.pdf"", ""202611_CSCE_111_501_12320_v010.pdf"")",290.5,ok,,2026-03-11T01:30:18.263621
v010,202611_CSCE_111_502_46337_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_111_502_46337.pdf"", ""202611_CSCE_111_502_46337.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_111_502_46337_v010.pdf"", ""202611_CSCE_111_502_46337_v010.pdf"")",290.5,ok,,2026-03-11T01:30:25.663999
v010,202611_CSCE_111_503_46338_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_111_503_46338.pdf"", ""202611_CSCE_111_503_46338.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_111_503_46338_v010.pdf"", ""202611_CSCE_111_503_46338_v010.pdf"")",290.4,ok,,2026-03-11T01:30:32.714757
v010,202611_CSCE_111_504_50755_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_111_504_50755.pdf"", ""202611_CSCE_111_504_50755.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_111_504_50755_v010.pdf"", ""202611_CSCE_111_504_50755_v010.pdf"")",290.4,ok,,2026-03-11T01:30:39.961008
v010,202611_CSCE_111_505_50598_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_111_505_50598.pdf"", ""202611_CSCE_111_505_50598.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_111_505_50598_v010.pdf"", ""202611_CSCE_111_505_50598_v010.pdf"")",290.4,ok,,2026-03-11T01:30:47.635913
v010,202611_CSCE_120_200_55679_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_200_55679.pdf"", ""202611_CSCE_120_200_55679.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_200_55679_v010.pdf"", ""202611_CSCE_120_200_55679_v010.pdf"")",293.9,ok,,2026-03-11T01:30:52.164623
v010,202611_CSCE_120_500_42781_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_500_42781.pdf"", ""202611_CSCE_120_500_42781.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_500_42781_v010.pdf"", ""202611_CSCE_120_500_42781_v010.pdf"")",294.1,ok,,2026-03-11T01:30:59.329134
v010,202611_CSCE_120_501_42783_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_501_42783.pdf"", ""202611_CSCE_120_501_42783.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_501_42783_v010.pdf"", ""202611_CSCE_120_501_42783_v010.pdf"")",294.1,ok,,2026-03-11T01:31:06.523476
v010,202611_CSCE_120_502_42785_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_502_42785.pdf"", ""202611_CSCE_120_502_42785.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_502_42785_v010.pdf"", ""202611_CSCE_120_502_42785_v010.pdf"")",294.1,ok,,2026-03-11T01:31:16.583979
v010,202611_CSCE_120_503_54685_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_503_54685.pdf"", ""202611_CSCE_120_503_54685.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_503_54685_v010.pdf"", ""202611_CSCE_120_503_54685_v010.pdf"")",294.1,ok,,2026-03-11T01:31:23.067515
v010,202611_CSCE_120_504_46244_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_504_46244.pdf"", ""202611_CSCE_120_504_46244.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_504_46244_v010.pdf"", ""202611_CSCE_120_504_46244_v010.pdf"")",294.1,ok,,2026-03-11T01:31:33.411668
v010,202611_CSCE_120_505_46245_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_505_46245.pdf"", ""202611_CSCE_120_505_46245.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_505_46245_v010.pdf"", ""202611_CSCE_120_505_46245_v010.pdf"")",294.1,ok,,2026-03-11T01:31:40.460250
v010,202611_CSCE_120_506_46246_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_506_46246.pdf"", ""202611_CSCE_120_506_46246.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_506_46246_v010.pdf"", ""202611_CSCE_120_506_46246_v010.pdf"")",364.1,ok,,2026-03-11T01:31:52.580398
v010,202611_CSCE_120_507_46247_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_507_46247.pdf"", ""202611_CSCE_120_507_46247.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_507_46247_v010.pdf"", ""202611_CSCE_120_507_46247_v010.pdf"")",364.1,ok,,2026-03-11T01:32:01.523317
v010,202611_CSCE_120_508_50472_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_508_50472.pdf"", ""202611_CSCE_120_508_50472.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_508_50472_v010.pdf"", ""202611_CSCE_120_508_50472_v010.pdf"")",364.1,ok,,2026-03-11T01:32:13.858284
v010,202611_CSCE_120_509_50473_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_509_50473.pdf"", ""202611_CSCE_120_509_50473.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_509_50473_v010.pdf"", ""202611_CSCE_120_509_50473_v010.pdf"")",293.4,ok,,2026-03-11T01:32:21.595717
v010,202611_CSCE_120_510_50474_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_510_50474.pdf"", ""202611_CSCE_120_510_50474.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_510_50474_v010.pdf"", ""202611_CSCE_120_510_50474_v010.pdf"")",293.4,ok,,2026-03-11T01:32:30.773892
v010,202611_CSCE_120_511_50475_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_511_50475.pdf"", ""202611_CSCE_120_511_50475.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_511_50475_v010.pdf"", ""202611_CSCE_120_511_50475_v010.pdf"")",271.7,ok,,2026-03-11T01:32:37.560486
v010,202611_CSCE_120_512_50476_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_512_50476.pdf"", ""202611_CSCE_120_512_50476.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_512_50476_v010.pdf"", ""202611_CSCE_120_512_50476_v010.pdf"")",271.6,ok,,2026-03-11T01:32:45.575171
v010,202611_CSCE_120_513_50478_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_513_50478.pdf"", ""202611_CSCE_120_513_50478.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_513_50478_v010.pdf"", ""202611_CSCE_120_513_50478_v010.pdf"")",271.7,ok,,2026-03-11T01:32:56.927974
v010,202611_CSCE_120_514_50480_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_514_50480.pdf"", ""202611_CSCE_120_514_50480.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_514_50480_v010.pdf"", ""202611_CSCE_120_514_50480_v010.pdf"")",271.7,ok,,2026-03-11T01:33:03.587519
v010,202611_CSCE_120_515_50482_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_515_50482.pdf"", ""202611_CSCE_120_515_50482.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_515_50482_v010.pdf"", ""202611_CSCE_120_515_50482_v010.pdf"")",271.7,ok,,2026-03-11T01:33:15.224323
v010,202611_CSCE_120_516_50484_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_516_50484.pdf"", ""202611_CSCE_120_516_50484.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_516_50484_v010.pdf"", ""202611_CSCE_120_516_50484_v010.pdf"")",271.7,ok,,2026-03-11T01:33:22.864240
v010,202611_CSCE_120_517_50485_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_517_50485.pdf"", ""202611_CSCE_120_517_50485.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_517_50485_v010.pdf"", ""202611_CSCE_120_517_50485_v010.pdf"")",298.5,ok,,2026-03-11T01:33:31.734844
v010,202611_CSCE_120_518_50487_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_518_50487.pdf"", ""202611_CSCE_120_518_50487.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_518_50487_v010.pdf"", ""202611_CSCE_120_518_50487_v010.pdf"")",298.5,ok,,2026-03-11T01:33:39.957460
v010,202611_CSCE_120_519_50614_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_519_50614.pdf"", ""202611_CSCE_120_519_50614.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_519_50614_v010.pdf"", ""202611_CSCE_120_519_50614_v010.pdf"")",298.2,ok,,2026-03-11T01:33:47.808953
v010,202611_CSCE_120_520_54652_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_520_54652.pdf"", ""202611_CSCE_120_520_54652.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_520_54652_v010.pdf"", ""202611_CSCE_120_520_54652_v010.pdf"")",298.2,ok,,2026-03-11T01:33:55.339586
v010,202611_CSCE_120_522_54684_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_522_54684.pdf"", ""202611_CSCE_120_522_54684.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_522_54684_v010.pdf"", ""202611_CSCE_120_522_54684_v010.pdf"")",298.2,ok,,2026-03-11T01:34:09.101971
v010,202611_CSCE_120_550_45724_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_120_550_45724.pdf"", ""202611_CSCE_120_550_45724.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_120_550_45724_v010.pdf"", ""202611_CSCE_120_550_45724_v010.pdf"")",391.9,ok,,2026-03-11T01:34:17.152884
