version,file,input_file,output_file,course_id,section,crn,chunk_count,chunk_size_setting,overlap_setting,input_tokens,avg_chunk_tokens,llm_status,llm_error,processed_at,status
v010,202611_CSCE_120_503_54685_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_503_54685_v010.md"", ""202611_CSCE_120_503_54685_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_503_54685_v010.json"", ""202611_CSCE_120_503_54685_v010.json"")",CSCE 120,503,54685,7,600,100,3882,645,ok,,2026-03-11T01:31:33.363932,ok
v010,202611_CSCE_120_504_46244_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_504_46244_v010.md"", ""202611_CSCE_120_504_46244_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_504_46244_v010.json"", ""202611_CSCE_120_504_46244_v010.json"")",CSCE 120,504,46244,7,600,100,3882,645,ok,,2026-03-11T01:31:40.437083,ok
v010,202611_CSCE_120_505_46245_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_505_46245_v010.md"", ""202611_CSCE_120_505_46245_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_505_46245_v010.json"", ""202611_CSCE_120_505_46245_v010.json"")",CSCE 120,505,46245,7,600,100,3882,645,ok,,2026-03-11T01:31:52.543372,ok
v010,202611_CSCE_120_506_46246_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_506_46246_v010.md"", ""202611_CSCE_120_506_46246_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_506_46246_v010.json"", ""202611_CSCE_120_506_46246_v010.json"")",CSCE 120,506,46246,6,600,100,3665,708,ok,,2026-03-11T01:32:01.476543,ok
v010,202611_CSCE_120_507_46247_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_507_46247_v010.md"", ""202611_CSCE_120_507_46247_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_507_46247_v010.json"", ""202611_CSCE_120_507_46247_v010.json"")",CSCE 120,507,46247,6,600,100,3665,708,ok,,2026-03-11T01:32:13.815293,ok
v010,202611_CSCE_120_508_50472_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_508_50472_v010.md"", ""202611_CSCE_120_508_50472_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_508_50472_v010.json"", ""202611_CSCE_120_508_50472_v010.json"")",CSCE 120,508,50472,6,600,100,3665,708,ok,,2026-03-11T01:32:21.552250,ok
v010,202611_CSCE_120_509_50473_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_509_50473_v010.md"", ""202611_CSCE_120_509_50473_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_509_50473_v010.json"", ""202611_CSCE_120_509_50473_v010.json"")",CSCE 120,509,50473,7,600,100,3861,648,ok,,2026-03-11T01:32:30.730973,ok
v010,202611_CSCE_120_510_50474_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_510_50474_v010.md"", ""202611_CSCE_120_510_50474_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_510_50474_v010.json"", ""202611_CSCE_120_510_50474_v010.json"")",CSCE 120,510,50474,7,600,100,3861,648,ok,,2026-03-11T01:32:37.524334,ok
v010,202611_CSCE_120_511_50475_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_511_50475_v010.md"", ""202611_CSCE_120_511_50475_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_511_50475_v010.json"", ""202611_CSCE_120_511_50475_v010.json"")",CSCE 120,511,50475,6,600,100,3442,660,ok,,2026-03-11T01:32:45.519484,ok
v010,202611_CSCE_120_512_50476_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_512_50476_v010.md"", ""202611_CSCE_120_512_50476_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_512_50476_v010.json"", ""202611_CSCE_120_512_50476_v010.json"")",CSCE 120,512,50476,6,600,100,3442,660,ok,,2026-03-11T01:32:56.896877,ok
v010,202611_CSCE_120_513_50478_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_513_50478_v010.md"", ""202611_CSCE_120_513_50478_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_513_50478_v010.json"", ""202611_CSCE_120_513_50478_v010.json"")",CSCE 120,513,50478,6,600,100,3442,660,ok,,2026-03-11T01:33:03.548139,ok
v010,202611_CSCE_120_514_50480_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_514_50480_v010.md"", ""202611_CSCE_120_514_50480_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_514_50480_v010.json"", ""202611_CSCE_120_514_50480_v010.json"")",CSCE 120,514,50480,6,600,100,3442,660,ok,,2026-03-11T01:33:15.186330,ok
v010,202611_CSCE_120_515_50482_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_515_50482_v010.md"", ""202611_CSCE_120_515_50482_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_515_50482_v010.json"", ""202611_CSCE_120_515_50482_v010.json"")",CSCE 120,515,50482,6,600,100,3442,660,ok,,2026-03-11T01:33:22.817678,ok
v010,202611_CSCE_120_516_50484_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_516_50484_v010.md"", ""202611_CSCE_120_516_50484_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_516_50484_v010.json"", ""202611_CSCE_120_516_50484_v010.json"")",CSCE 120,516,50484,6,600,100,3442,660,ok,,2026-03-11T01:33:31.686134,ok
v010,202611_CSCE_120_517_50485_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_517_50485_v010.md"", ""202611_CSCE_120_517_50485_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_517_50485_v010.json"", ""202611_CSCE_120_517_50485_v010.json"")",CSCE 120,517,50485,7,600,100,3882,644,ok,,2026-03-11T01:33:39.927941,ok
v010,202611_CSCE_120_518_50487_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_518_50487_v010.md"", ""202611_CSCE_120_518_50487_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_518_50487_v010.json"", ""202611_CSCE_120_518_50487_v010.json"")",CSCE 120,518,50487,7,600,100,3882,644,ok,,2026-03-11T01:33:47.780385,ok
v010,202611_CSCE_120_519_50614_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_519_50614_v010.md"", ""202611_CSCE_120_519_50614_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_519_50614_v010.json"", ""202611_CSCE_120_519_50614_v010.json"")",CSCE 120,519,50614,7,600,100,3882,643,ok,,2026-03-11T01:33:55.308794,ok
v010,202611_CSCE_120_520_54652_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_520_54652_v010.md"", ""202611_CSCE_120_520_54652_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_520_54652_v010.json"", ""202611_CSCE_120_520_54652_v010.json"")",CSCE 120,520,54652,7,600,100,3882,643,ok,,2026-03-11T01:34:02.662747,ok
v010,202611_CSCE_120_521_54672_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_521_54672_v010.md"", ""202611_CSCE_120_521_54672_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_521_54672_v010.json"", ""202611_CSCE_120_521_54672_v010.json"")",CSCE 120,521,54672,7,600,100,3882,643,ok,,2026-03-11T01:34:09.073315,ok
v010,202611_CSCE_120_522_54684_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_522_54684_v010.md"", ""202611_CSCE_120_522_54684_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_522_54684_v010.json"", ""202611_CSCE_120_522_54684_v010.json"")",CSCE 120,522,54684,7,600,100,3882,643,ok,,2026-03-11T01:34:17.135287,ok
v010,202611_CSCE_120_550_45724_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_120_550_45724_v010.md"", ""202611_CSCE_120_550_45724_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_120_550_45724_v010.json"", ""202611_CSCE_120_550_45724_v010.json"")",CSCE 120,550,45724,7,600,100,3943,659,ok,,2026-03-11T01:34:33.992953,ok
v010,202611_CSCE_181_599_41801_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_181_599_41801_v010.md"", ""202611_CSCE_181_599_41801_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_181_599_41801_v010.json"", ""202611_CSCE_181_599_41801_v010.json"")",CSCE 181,599,41801,3,600,100,1662,623,ok,,2026-03-11T01:34:37.870431,ok
v010,202611_CSCE_206_500_41800_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_206_500_41800_v010.md"", ""202611_CSCE_206_500_41800_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_206_500_41800_v010.json"", ""202611_CSCE_206_500_41800_v010.json"")",CSCE 206,500,41800,3,600,100,1690,653,ok,,2026-03-11T01:34:46.886412,ok
v010,202611_CSCE_221_200_43689_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_200_43689_v010.md"", ""202611_CSCE_221_200_43689_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_200_43689_v010.json"", ""202611_CSCE_221_200_43689_v010.json"")",CSCE 221,200,43689,3,600,100,1715,659,ok,,2026-03-11T01:34:51.481558,ok
v010,202611_CSCE_221_500_41799_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_500_41799_v010.md"", ""202611_CSCE_221_500_41799_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_500_41799_v010.json"", ""202611_CSCE_221_500_41799_v010.json"")",CSCE 221,500,41799,3,600,100,1663,642,ok,,2026-03-11T01:34:59.074672,ok
v010,202611_CSCE_221_501_12343_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_501_12343_v010.md"", ""202611_CSCE_221_501_12343_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_501_12343_v010.json"", ""202611_CSCE_221_501_12343_v010.json"")",CSCE 221,501,12343,3,600,100,1663,642,ok,,2026-03-11T01:35:06.074717,ok
v010,202611_CSCE_221_502_54805_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_502_54805_v010.md"", ""202611_CSCE_221_502_54805_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_502_54805_v010.json"", ""202611_CSCE_221_502_54805_v010.json"")",CSCE 221,502,54805,3,600,100,1673,646,ok,,2026-03-11T01:35:15.587372,ok
v010,202611_CSCE_221_503_12347_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_503_12347_v010.md"", ""202611_CSCE_221_503_12347_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_503_12347_v010.json"", ""202611_CSCE_221_503_12347_v010.json"")",CSCE 221,503,12347,3,600,100,1663,642,ok,,2026-03-11T01:35:22.868242,ok
v010,202611_CSCE_221_504_12349_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_504_12349_v010.md"", ""202611_CSCE_221_504_12349_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_504_12349_v010.json"", ""202611_CSCE_221_504_12349_v010.json"")",CSCE 221,504,12349,3,600,100,1663,642,ok,,2026-03-11T01:35:32.299359,ok
v010,202611_CSCE_221_505_12350_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_505_12350_v010.md"", ""202611_CSCE_221_505_12350_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_505_12350_v010.json"", ""202611_CSCE_221_505_12350_v010.json"")",CSCE 221,505,12350,3,600,100,1663,642,ok,,2026-03-11T01:35:40.754385,ok
v010,202611_CSCE_221_506_12352_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_506_12352_v010.md"", ""202611_CSCE_221_506_12352_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_506_12352_v010.json"", ""202611_CSCE_221_506_12352_v010.json"")",CSCE 221,506,12352,3,600,100,1744,669,ok,,2026-03-11T01:35:47.079042,ok
v010,202611_CSCE_221_507_16242_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_507_16242_v010.md"", ""202611_CSCE_221_507_16242_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_507_16242_v010.json"", ""202611_CSCE_221_507_16242_v010.json"")",CSCE 221,507,16242,3,600,100,1743,669,ok,,2026-03-11T01:35:54.544619,ok
v010,202611_CSCE_221_508_22284_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_508_22284_v010.md"", ""202611_CSCE_221_508_22284_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_508_22284_v010.json"", ""202611_CSCE_221_508_22284_v010.json"")",CSCE 221,508,22284,3,600,100,1743,669,ok,,2026-03-11T01:36:01.701082,ok
v010,202611_CSCE_221_509_17004_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_509_17004_v010.md"", ""202611_CSCE_221_509_17004_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_509_17004_v010.json"", ""202611_CSCE_221_509_17004_v010.json"")",CSCE 221,509,17004,4,600,100,2217,638,ok,,2026-03-11T01:36:10.675217,ok
v010,202611_CSCE_221_510_14872_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_510_14872_v010.md"", ""202611_CSCE_221_510_14872_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_510_14872_v010.json"", ""202611_CSCE_221_510_14872_v010.json"")",CSCE 221,510,14872,4,600,100,2217,638,ok,,2026-03-11T01:36:19.981716,ok
v010,202611_CSCE_221_511_51406_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_511_51406_v010.md"", ""202611_CSCE_221_511_51406_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_511_51406_v010.json"", ""202611_CSCE_221_511_51406_v010.json"")",CSCE 221,511,51406,4,600,100,2217,638,ok,,2026-03-11T01:36:29.485861,ok
v010,202611_CSCE_221_512_52712_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_512_52712_v010.md"", ""202611_CSCE_221_512_52712_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_512_52712_v010.json"", ""202611_CSCE_221_512_52712_v010.json"")",CSCE 221,512,52712,3,600,100,1647,617,ok,,2026-03-11T01:36:36.461461,ok
v010,202611_CSCE_221_513_52713_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_513_52713_v010.md"", ""202611_CSCE_221_513_52713_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_513_52713_v010.json"", ""202611_CSCE_221_513_52713_v010.json"")",CSCE 221,513,52713,3,600,100,1657,620,ok,,2026-03-11T01:36:43.548531,ok
v010,202611_CSCE_221_514_52715_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_514_52715_v010.md"", ""202611_CSCE_221_514_52715_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_514_52715_v010.json"", ""202611_CSCE_221_514_52715_v010.json"")",CSCE 221,514,52715,3,600,100,1647,617,ok,,2026-03-11T01:36:50.748251,ok
v010,202611_CSCE_221_551_46291_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_221_551_46291_v010.md"", ""202611_CSCE_221_551_46291_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_221_551_46291_v010.json"", ""202611_CSCE_221_551_46291_v010.json"")",CSCE 221,551,46291,3,600,100,1677,644,ok,,2026-03-11T01:37:03.194385,ok
v010,202611_CSCE_222_200_58340_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_200_58340_v010.md"", ""202611_CSCE_222_200_58340_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_222_200_58340_v010.json"", ""202611_CSCE_222_200_58340_v010.json"")",CSCE 222,200,58340,4,600,100,1975,570,ok,,2026-03-11T01:37:08.515304,ok
v010,202611_CSCE_222_500_46464_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_500_46464_v010.md"", ""202611_CSCE_222_500_46464_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_222_500_46464_v010.json"", ""202611_CSCE_222_500_46464_v010.json"")",CSCE 222,500,46464,3,600,100,1596,620,ok,,2026-03-11T01:37:13.792958,ok
v010,202611_CSCE_222_501_15322_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_501_15322_v010.md"", ""202611_CSCE_222_501_15322_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_222_501_15322_v010.json"", ""202611_CSCE_222_501_15322_v010.json"")",CSCE 222,501,15322,3,600,100,1726,662,ok,,2026-03-11T01:37:21.293536,ok
v010,202611_CSCE_222_502_15328_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_502_15328_v010.md"", ""202611_CSCE_222_502_15328_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_222_502_15328_v010.json"", ""202611_CSCE_222_502_15328_v010.json"")",CSCE 222,502,15328,1,600,100,614,621,ok,,2026-03-11T01:37:26.160277,ok
v010,202611_CSCE_222_503_58327_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_503_58327_v010.md"", ""202611_CSCE_222_503_58327_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_222_503_58327_v010.json"", ""202611_CSCE_222_503_58327_v010.json"")",CSCE 222,503,58327,4,600,100,2363,677,ok,,2026-03-11T01:37:33.758156,ok
v010,202611_CSCE_222_551_45726_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_551_45726_v010.md"", ""202611_CSCE_222_551_45726_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_222_551_45726_v010.json"", ""202611_CSCE_222_551_45726_v010.json"")",CSCE 222,551,45726,3,600,100,1557,604,ok,,2026-03-11T01:37:38.563718,ok
v010,202611_CSCE_222_552_60911_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_222_552_60911_v010.md"", ""202611_CSCE_222_552_60911_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_222_552_60911_v010.json"", ""202611_CSCE_222_552_60911_v010.json"")",CSCE 222,552,60911,3,600,100,1569,610,ok,,2026-03-11T01:37:42.428183,ok
v010,202611_CSCE_305_550_58970_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_305_550_58970_v010.md"", ""202611_CSCE_305_550_58970_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_305_550_58970_v010.json"", ""202611_CSCE_305_550_58970_v010.json"")",CSCE 305,550,58970,3,600,100,1710,655,ok,,2026-03-11T01:37:50.795752,ok
v010,202611_CSCE_305_599_60970_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_305_599_60970_v010.md"", ""202611_CSCE_305_599_60970_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_305_599_60970_v010.json"", ""202611_CSCE_305_599_60970_v010.json"")",CSCE 305,599,60970,3,600,100,1667,642,ok,,2026-03-11T01:37:59.574683,ok
v010,202611_CSCE_310_500_27357_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_500_27357_v010.md"", ""202611_CSCE_310_500_27357_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_310_500_27357_v010.json"", ""202611_CSCE_310_500_27357_v010.json"")",CSCE 310,500,27357,2,600,100,958,536,ok,,2026-03-11T01:38:04.371220,ok
v010,202611_CSCE_310_501_58342_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_501_58342_v010.md"", ""202611_CSCE_310_501_58342_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_310_501_58342_v010.json"", ""202611_CSCE_310_501_58342_v010.json"")",CSCE 310,501,58342,3,600,100,1817,687,ok,,2026-03-11T01:38:07.972598,ok
v010,202611_CSCE_310_550_51249_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_310_550_51249_v010.md"", ""202611_CSCE_310_550_51249_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_310_550_51249_v010.json"", ""202611_CSCE_310_550_51249_v010.json"")",CSCE 310,550,51249,3,600,100,1577,609,ok,,2026-03-11T01:38:18.866006,ok
v010,202611_CSCE_312_200_47676_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_200_47676_v010.md"", ""202611_CSCE_312_200_47676_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_200_47676_v010.json"", ""202611_CSCE_312_200_47676_v010.json"")",CSCE 312,200,47676,2,600,100,1227,676,ok,,2026-03-11T01:38:27.912640,ok
v010,202611_CSCE_312_500_37714_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_312_500_37714_v010.md"", ""202611_CSCE_312_500_37714_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_312_500_37714_v010.json"", ""202611_CSCE_312_500_37714_v010.json"")",CSCE 312,500,37714,3,600,100,1780,666,ok,,2026-03-11T01:38:34.868907,ok
