version,file,source_pdf,output_file,body_font_size_pt,annotated_lines,plain_lines,output_tokens,page_count,status,error,processed_at
v010,202611_CSCE_314_503_58346_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_503_58346.pdf"", ""202611_CSCE_314_503_58346.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_314_503_58346_v010.md"", ""202611_CSCE_314_503_58346_v010.md"")",11.0,46,360,5373,13,ok,,2026-03-11T01:41:17.981403
v010,202611_CSCE_314_504_58622_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_504_58622.pdf"", ""202611_CSCE_314_504_58622.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_314_504_58622_v010.md"", ""202611_CSCE_314_504_58622_v010.md"")",11.0,52,756,10478,27,ok,,2026-03-11T01:41:22.858865
v010,202611_CSCE_314_550_45725_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_314_550_45725.pdf"", ""202611_CSCE_314_550_45725.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_314_550_45725_v010.md"", ""202611_CSCE_314_550_45725_v010.md"")",11.0,135,258,5458,14,ok,,2026-03-11T01:41:29.469901
v010,202611_CSCE_320_500_54734_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_320_500_54734.pdf"", ""202611_CSCE_320_500_54734.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_320_500_54734_v010.md"", ""202611_CSCE_320_500_54734_v010.md"")",11.0,185,255,6148,15,ok,,2026-03-11T01:41:35.444065
v010,202611_CSCE_331_550_51248_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_550_51248.pdf"", ""202611_CSCE_331_550_51248.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_550_51248_v010.md"", ""202611_CSCE_331_550_51248_v010.md"")",11.0,226,500,8162,20,ok,,2026-03-11T01:41:40.097051
v010,202611_CSCE_331_900_46344_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_900_46344.pdf"", ""202611_CSCE_331_900_46344.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_900_46344_v010.md"", ""202611_CSCE_331_900_46344_v010.md"")",11.0,62,634,7626,19,ok,,2026-03-11T01:41:47.723373
v010,202611_CSCE_331_901_46343_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_901_46343.pdf"", ""202611_CSCE_331_901_46343.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_901_46343_v010.md"", ""202611_CSCE_331_901_46343_v010.md"")",11.0,79,614,7664,19,ok,,2026-03-11T01:41:54.250315
v010,202611_CSCE_331_902_46342_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_902_46342.pdf"", ""202611_CSCE_331_902_46342.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_902_46342_v010.md"", ""202611_CSCE_331_902_46342_v010.md"")",11.0,79,614,7664,19,ok,,2026-03-11T01:42:01.358689
v010,202611_CSCE_331_903_46341_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_903_46341.pdf"", ""202611_CSCE_331_903_46341.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_903_46341_v010.md"", ""202611_CSCE_331_903_46341_v010.md"")",11.0,79,614,7665,19,ok,,2026-03-11T01:42:07.820931
v010,202611_CSCE_331_904_50593_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_904_50593.pdf"", ""202611_CSCE_331_904_50593.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_904_50593_v010.md"", ""202611_CSCE_331_904_50593_v010.md"")",11.0,79,614,7665,19,ok,,2026-03-11T01:42:14.183307
v010,202611_CSCE_331_905_50594_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_905_50594.pdf"", ""202611_CSCE_331_905_50594.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_905_50594_v010.md"", ""202611_CSCE_331_905_50594_v010.md"")",11.0,79,614,7664,19,ok,,2026-03-11T01:42:23.291300
v010,202611_CSCE_331_906_50595_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_906_50595.pdf"", ""202611_CSCE_331_906_50595.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_906_50595_v010.md"", ""202611_CSCE_331_906_50595_v010.md"")",13.0,367,473,9959,24,ok,,2026-03-11T01:42:31.268886
v010,202611_CSCE_331_907_50596_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_907_50596.pdf"", ""202611_CSCE_331_907_50596.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_907_50596_v010.md"", ""202611_CSCE_331_907_50596_v010.md"")",13.0,368,473,9972,25,ok,,2026-03-11T01:42:38.790213
v010,202611_CSCE_331_908_54735_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_908_54735.pdf"", ""202611_CSCE_331_908_54735.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_908_54735_v010.md"", ""202611_CSCE_331_908_54735_v010.md"")",13.0,368,473,9972,25,ok,,2026-03-11T01:42:45.625981
v010,202611_CSCE_331_970_58347_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_331_970_58347.pdf"", ""202611_CSCE_331_970_58347.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_331_970_58347_v010.md"", ""202611_CSCE_331_970_58347_v010.md"")",12.0,363,183,6254,16,ok,,2026-03-11T01:42:53.084627
v010,202611_CSCE_399_500_39488_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_399_500_39488.pdf"", ""202611_CSCE_399_500_39488.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_399_500_39488_v010.md"", ""202611_CSCE_399_500_39488_v010.md"")",11.0,29,237,3987,10,ok,,2026-03-11T01:43:00.768715
v010,202611_CSCE_410_500_42396_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_410_500_42396.pdf"", ""202611_CSCE_410_500_42396.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_410_500_42396_v010.md"", ""202611_CSCE_410_500_42396_v010.md"")",11.0,45,512,4442,14,ok,,2026-03-11T01:43:07.324922
v010,202611_CSCE_410_501_50611_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_410_501_50611.pdf"", ""202611_CSCE_410_501_50611.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_410_501_50611_v010.md"", ""202611_CSCE_410_501_50611_v010.md"")",11.0,159,352,6283,15,ok,,2026-03-11T01:43:11.909275
v010,202611_CSCE_411_500_12370_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_500_12370.pdf"", ""202611_CSCE_411_500_12370.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_411_500_12370_v010.md"", ""202611_CSCE_411_500_12370_v010.md"")",11.0,38,274,4002,13,ok,,2026-03-11T01:43:17.629520
v010,202611_CSCE_411_501_23995_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_501_23995.pdf"", ""202611_CSCE_411_501_23995.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_411_501_23995_v010.md"", ""202611_CSCE_411_501_23995_v010.md"")",11.0,38,345,5121,13,ok,,2026-03-11T01:43:22.851897
v010,202611_CSCE_411_502_42397_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_502_42397.pdf"", ""202611_CSCE_411_502_42397.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_411_502_42397_v010.md"", ""202611_CSCE_411_502_42397_v010.md"")",11.0,53,413,6551,17,ok,,2026-03-11T01:43:28.273136
v010,202611_CSCE_411_550_51250_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_550_51250.pdf"", ""202611_CSCE_411_550_51250.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_411_550_51250_v010.md"", ""202611_CSCE_411_550_51250_v010.md"")",11.0,47,259,4478,11,ok,,2026-03-11T01:43:32.229302
v010,202611_CSCE_411_551_60210_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_411_551_60210.pdf"", ""202611_CSCE_411_551_60210.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_411_551_60210_v010.md"", ""202611_CSCE_411_551_60210_v010.md"")",11.0,75,321,4935,13,ok,,2026-03-11T01:43:37.391693
v010,202611_CSCE_412_500_58352_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_412_500_58352.pdf"", ""202611_CSCE_412_500_58352.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_412_500_58352_v010.md"", ""202611_CSCE_412_500_58352_v010.md"")",11.0,50,343,5186,14,ok,,2026-03-11T01:43:50.058204
v010,202611_CSCE_412_550_59021_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_412_550_59021.pdf"", ""202611_CSCE_412_550_59021.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_412_550_59021_v010.md"", ""202611_CSCE_412_550_59021_v010.md"")",11.0,92,432,6134,16,ok,,2026-03-11T01:43:54.697063
v010,202611_CSCE_413_500_59868_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_413_500_59868.pdf"", ""202611_CSCE_413_500_59868.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_413_500_59868_v010.md"", ""202611_CSCE_413_500_59868_v010.md"")",10.0,320,308,5837,16,ok,,2026-03-11T01:44:00.998630
v010,202611_CSCE_420_550_51251_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_420_550_51251.pdf"", ""202611_CSCE_420_550_51251.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_420_550_51251_v010.md"", ""202611_CSCE_420_550_51251_v010.md"")",11.0,38,355,5065,13,ok,,2026-03-11T01:44:09.180051
v010,202611_CSCE_421_500_37723_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_421_500_37723.pdf"", ""202611_CSCE_421_500_37723.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_421_500_37723_v010.md"", ""202611_CSCE_421_500_37723_v010.md"")",11.0,63,273,4529,13,ok,,2026-03-11T01:44:16.510280
v010,202611_CSCE_430_200_51773_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_430_200_51773.pdf"", ""202611_CSCE_430_200_51773.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_430_200_51773_v010.md"", ""202611_CSCE_430_200_51773_v010.md"")",11.0,320,301,9543,21,ok,,2026-03-11T01:44:20.227299
v010,202611_CSCE_430_500_43067_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_430_500_43067.pdf"", ""202611_CSCE_430_500_43067.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_430_500_43067_v010.md"", ""202611_CSCE_430_500_43067_v010.md"")",11.0,150,311,7088,16,ok,,2026-03-11T01:44:26.368336
v010,202611_CSCE_431_500_37725_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_431_500_37725.pdf"", ""202611_CSCE_431_500_37725.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_431_500_37725_v010.md"", ""202611_CSCE_431_500_37725_v010.md"")",11.0,49,602,8770,20,ok,,2026-03-11T01:44:31.981101
v010,202611_CSCE_431_501_12372_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_431_501_12372.pdf"", ""202611_CSCE_431_501_12372.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_431_501_12372_v010.md"", ""202611_CSCE_431_501_12372_v010.md"")",11.0,49,602,8770,21,ok,,2026-03-11T01:44:44.135662
v010,202611_CSCE_431_502_39395_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_431_502_39395.pdf"", ""202611_CSCE_431_502_39395.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_431_502_39395_v010.md"", ""202611_CSCE_431_502_39395_v010.md"")",11.0,49,602,8770,21,ok,,2026-03-11T01:44:58.720532
v010,202611_CSCE_432_500_46556_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_432_500_46556.pdf"", ""202611_CSCE_432_500_46556.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_432_500_46556_v010.md"", ""202611_CSCE_432_500_46556_v010.md"")",11.0,56,747,8881,25,ok,,2026-03-11T01:45:04.399137
v010,202611_CSCE_434_550_55425_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_434_550_55425.pdf"", ""202611_CSCE_434_550_55425.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_434_550_55425_v010.md"", ""202611_CSCE_434_550_55425_v010.md"")",11.0,99,246,4796,13,ok,,2026-03-11T01:45:09.100383
v010,202611_CSCE_435_200_58355_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_435_200_58355.pdf"", ""202611_CSCE_435_200_58355.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_435_200_58355_v010.md"", ""202611_CSCE_435_200_58355_v010.md"")",11.0,38,238,3880,10,ok,,2026-03-11T01:45:13.073561
v010,202611_CSCE_435_500_38149_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_435_500_38149.pdf"", ""202611_CSCE_435_500_38149.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_435_500_38149_v010.md"", ""202611_CSCE_435_500_38149_v010.md"")",11.0,38,233,3814,10,ok,,2026-03-11T01:45:16.604053
v010,202611_CSCE_436_200_58358_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_436_200_58358.pdf"", ""202611_CSCE_436_200_58358.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_436_200_58358_v010.md"", ""202611_CSCE_436_200_58358_v010.md"")",11.0,83,892,9817,29,ok,,2026-03-11T01:45:24.039535
v010,202611_CSCE_438_200_50590_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_438_200_50590.pdf"", ""202611_CSCE_438_200_50590.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_438_200_50590_v010.md"", ""202611_CSCE_438_200_50590_v010.md"")",11.0,115,221,4626,11,ok,,2026-03-11T01:45:28.717409
v010,202611_CSCE_438_500_17008_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_438_500_17008.pdf"", ""202611_CSCE_438_500_17008.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_438_500_17008_v010.md"", ""202611_CSCE_438_500_17008_v010.md"")",11.0,130,196,4547,11,ok,,2026-03-11T01:45:35.412997
v010,202611_CSCE_439_500_58360_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_439_500_58360.pdf"", ""202611_CSCE_439_500_58360.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_439_500_58360_v010.md"", ""202611_CSCE_439_500_58360_v010.md"")",11.0,41,357,5195,13,ok,,2026-03-11T01:45:39.497293
v010,202611_CSCE_441_500_12374_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_441_500_12374.pdf"", ""202611_CSCE_441_500_12374.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_441_500_12374_v010.md"", ""202611_CSCE_441_500_12374_v010.md"")",11.0,53,290,4394,11,ok,,2026-03-11T01:45:45.445770
v010,202611_CSCE_441_550_55317_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_441_550_55317.pdf"", ""202611_CSCE_441_550_55317.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_441_550_55317_v010.md"", ""202611_CSCE_441_550_55317_v010.md"")",11.0,140,270,5344,14,ok,,2026-03-11T01:45:50.680791
v010,202611_CSCE_442_500_46558_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_442_500_46558.pdf"", ""202611_CSCE_442_500_46558.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_442_500_46558_v010.md"", ""202611_CSCE_442_500_46558_v010.md"")",11.0,29,327,4938,13,ok,,2026-03-11T01:45:57.037408
v010,202611_CSCE_442_550_55429_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_442_550_55429.pdf"", ""202611_CSCE_442_550_55429.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_442_550_55429_v010.md"", ""202611_CSCE_442_550_55429_v010.md"")",11.0,85,227,4710,11,ok,,2026-03-11T01:46:00.791209
v010,202611_CSCE_445_500_19179_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_445_500_19179.pdf"", ""202611_CSCE_445_500_19179.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_445_500_19179_v010.md"", ""202611_CSCE_445_500_19179_v010.md"")",11.0,63,219,4018,11,ok,,2026-03-11T01:46:06.502003
v010,202611_CSCE_445_550_59023_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_445_550_59023.pdf"", ""202611_CSCE_445_550_59023.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_445_550_59023_v010.md"", ""202611_CSCE_445_550_59023_v010.md"")",11.0,108,305,5005,13,ok,,2026-03-11T01:46:13.296694
v010,202611_CSCE_447_500_60293_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_447_500_60293.pdf"", ""202611_CSCE_447_500_60293.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_447_500_60293_v010.md"", ""202611_CSCE_447_500_60293_v010.md"")",11.0,217,227,5053,12,ok,,2026-03-11T01:46:18.231301
v010,202611_CSCE_448_500_46340_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_448_500_46340.pdf"", ""202611_CSCE_448_500_46340.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_448_500_46340_v010.md"", ""202611_CSCE_448_500_46340_v010.md"")",11.0,40,277,4338,11,ok,,2026-03-11T01:46:21.935867
v010,202611_CSCE_449_500_50618_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_449_500_50618.pdf"", ""202611_CSCE_449_500_50618.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_449_500_50618_v010.md"", ""202611_CSCE_449_500_50618_v010.md"")",11.0,123,194,4642,12,ok,,2026-03-11T01:46:26.646595
v010,202611_CSCE_450_500_54772_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_450_500_54772.pdf"", ""202611_CSCE_450_500_54772.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_450_500_54772_v010.md"", ""202611_CSCE_450_500_54772_v010.md"")",11.0,50,335,4559,12,ok,,2026-03-11T01:46:32.130264
v010,202611_CSCE_451_500_27369_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_451_500_27369.pdf"", ""202611_CSCE_451_500_27369.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_451_500_27369_v010.md"", ""202611_CSCE_451_500_27369_v010.md"")",11.0,184,197,4373,12,ok,,2026-03-11T01:46:39.090694
v010,202611_CSCE_452_500_58361_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_452_500_58361.pdf"", ""202611_CSCE_452_500_58361.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_452_500_58361_v010.md"", ""202611_CSCE_452_500_58361_v010.md"")",11.0,28,353,5707,15,ok,,2026-03-11T01:46:46.368346
v010,202611_CSCE_462_500_42605_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_462_500_42605.pdf"", ""202611_CSCE_462_500_42605.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_462_500_42605_v010.md"", ""202611_CSCE_462_500_42605_v010.md"")",11.0,85,237,4462,12,ok,,2026-03-11T01:46:53.210694
v010,202611_CSCE_462_501_42606_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_462_501_42606.pdf"", ""202611_CSCE_462_501_42606.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_462_501_42606_v010.md"", ""202611_CSCE_462_501_42606_v010.md"")",11.0,74,235,4324,11,ok,,2026-03-11T01:47:00.115733
v010,202611_CSCE_463_500_42604_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_463_500_42604.pdf"", ""202611_CSCE_463_500_42604.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_463_500_42604_v010.md"", ""202611_CSCE_463_500_42604_v010.md"")",11.0,160,202,4447,11,ok,,2026-03-11T01:47:06.551548
v010,202611_CSCE_463_550_58972_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_463_550_58972.pdf"", ""202611_CSCE_463_550_58972.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_463_550_58972_v010.md"", ""202611_CSCE_463_550_58972_v010.md"")",11.0,66,429,5880,16,ok,,2026-03-11T01:47:12.077750
